PRD0900121;994106500004882;6
PRD0900202;994106500004964;4
PRD0903588;994106500004964;6
PRD0903776;994106500004964;10
PRD0903253;994106500004964;2
PRD0902453;994106500004982;5
PRD0902671;994106500004982;2
PRD0900009;994106500005148;6
PRD0900200;994106500005148;8
PRD0900324;994106500005148;9
PRD0900380;994106500005148;10
PRD0900395;994106500005148;4
PRD0900398;994106500005148;5
PRD0900649;994106500005148;2
PRD0900830;994106500005148;4
PRD0901088;994106500005148;3
PRD0901561;994106500005148;10
PRD0902140;994106500005148;4
PRD0902170;994106500005148;5
PRD0902292;994106500005148;5
PRD0902472;994106500005148;5
PRD0902887;994106500005148;5
PRD0903136;994106500005148;5
PRD0903460;994106500005148;9
PRD0903620;994106500005148;5
PRD0903835;994106500005148;6
PRD0904250;994106500005148;7
PRD0904273;994106500005148;10
PRD0904332;994106500005148;9
PRD0904976;994106500005148;3
PRD0900052;994106500005148;2
PRD0904029;994106500005148;10
PRD0902129;994106500005148;2
PRD0901901;994106500005148;8
PRD0902507;994106500005148;1
PRD0900109;994106500005148;7
PRD0904140;994106500005148;4
PRD0902352;994106500005148;3
PRD0904162;994106500005505;5
PRD0902277;994106500005505;10
PRD0902913;994106500005575;6
PRD0903620;994106500005575;5
PRD0904832;994106500005575;10
PRD0904916;994106500005575;8
PRD0900247;994106500005575;8
PRD0903429;994106500005575;2
PRD0900382;994106500006099;6
PRD0904374;994106500006250;4
PRD0902200;994106500006250;2
PRD0900493;994106500006250;2
PRD0900734;994106500006540;9
PRD0903667;994106500006540;6
PRD0900465;994106500006576;7
PRD0900121;994106500006724;5
PRD0901426;994106500006724;7
PRD0901060;994106500006724;8
PRD0903846;994106500006724;5
PRD0900173;994106500006895;3
PRD0900201;994106500006895;1
PRD0900454;994106500006895;2
PRD0901500;994106500006895;7
PRD0901672;994106500006895;3
PRD0901916;994106500006895;7
PRD0902257;994106500006895;1
PRD0902653;994106500006895;6
PRD0903052;994106500006895;1
PRD0903074;994106500006895;2
PRD0903265;994106500006895;1
PRD0903526;994106500006895;1
PRD0904806;994106500006895;5
PRD0904038;994106500006895;1
PRD0904652;994106500006895;5
PRD0901028;994106500006952;3
PRD0901407;994106500006952;1
PRD0903078;994106500006952;6
PRD0903140;994106500006952;8
PRD0903939;994106500006952;6
PRD0904152;994106500006952;6
PRD0904469;994106500006952;9
PRD0900242;994106500006952;9
PRD0901017;994106500006952;2
PRD0902167;994106500006952;3
PRD0900121;994106500007056;7
PRD0900171;994106500007056;1
PRD0901627;994106500007056;6
PRD0903399;994106500007056;10
PRD0903991;994106500007056;1
PRD0900045;994106500007056;10
PRD0902671;994106500007056;6
PRD0903846;994106500007056;3
PRD0903100;994106500007100;10
PRD0904358;994106500007100;4
PRD0904958;994106500007100;6
PRD0903042;994106500007211;10
PRD0903271;994106500007260;10
PRD0903439;994106500007260;3
PRD0904334;994106500007260;10
PRD0904495;994106500007260;9
PRD0901060;994106500007260;8
PRD0903846;994106500007260;7
PRD0904340;994106500007260;8
PRD0900097;994106500007401;3
PRD0902969;994106500007401;3
PRD0901577;994106500007544;6
PRD0903052;994106500007544;7
PRD0904599;994106500007544;1
PRD0901577;994106500007672;6
PRD0903130;994106500007672;4
PRD0900254;994106500007938;10
PRD0900270;994106500007938;2
PRD0900312;994106500007938;4
PRD0900830;994106500007938;1
PRD0901094;994106500007938;6
PRD0901134;994106500007938;1
PRD0901450;994106500007938;1
PRD0901627;994106500007938;4
PRD0901933;994106500007938;1
PRD0902116;994106500007938;1
PRD0902598;994106500007938;1
PRD0902642;994106500007938;7
PRD0903301;994106500007938;8
PRD0903395;994106500007938;9
PRD0904358;994106500007938;7
PRD0904815;994106500007938;2
PRD0904933;994106500007938;6
PRD0901348;994106500007938;9
PRD0901187;994106500007938;1
PRD0900168;994106500007938;9
PRD0900218;994106500008097;7
PRD0900676;994106500008097;6
PRD0900786;994106500008097;3
PRD0901150;994106500008097;10
PRD0901589;994106500008097;10
PRD0901672;994106500008097;7
PRD0901850;994106500008097;7
PRD0902020;994106500008097;2
PRD0902297;994106500008097;1
PRD0902484;994106500008097;9
PRD0902898;994106500008097;2
PRD0903050;994106500008097;8
PRD0903052;994106500008097;4
PRD0903161;994106500008097;3
PRD0903184;994106500008097;9
PRD0903194;994106500008097;9
PRD0903452;994106500008097;2
PRD0903877;994106500008097;9
PRD0904120;994106500008097;4
PRD0904775;994106500008097;5
PRD0903627;994106500008097;5
PRD0900918;994106500008097;2
PRD0903900;994106500008097;10
PRD0904364;994106500008097;2
PRD0900175;994106500008097;6
PRD0900066;994106500008133;9
PRD0900557;994106500008133;4
PRD0900583;994106500008133;4
PRD0901279;994106500008133;2
PRD0901458;994106500008133;4
PRD0901617;994106500008133;10
PRD0901672;994106500008133;8
PRD0901983;994106500008133;10
PRD0902767;994106500008133;3
PRD0903143;994106500008133;3
PRD0903190;994106500008133;2
PRD0903556;994106500008133;1
PRD0903644;994106500008133;3
PRD0904000;994106500008133;2
PRD0904103;994106500008133;4
PRD0904490;994106500008133;7
PRD0904506;994106500008133;4
PRD0904522;994106500008133;3
PRD0904426;994106500008133;10
PRD0900143;994106500008205;5
PRD0900311;994106500008205;10
PRD0900830;994106500008205;6
PRD0901359;994106500008205;7
PRD0901522;994106500008205;5
PRD0902198;994106500008205;3
PRD0902254;994106500008205;6
PRD0903233;994106500008205;10
PRD0903408;994106500008205;9
PRD0904345;994106500008205;6
PRD0901886;994106500008205;8
PRD0900736;994106500008750;5
PRD0901265;994106500008822;7
PRD0904294;994106500008822;5
PRD0903514;994106500009039;5
PRD0900065;994106500009284;2
PRD0900415;994106500009284;1
PRD0901140;994106500009284;5
PRD0901505;994106500009284;3
PRD0902561;994106500009284;9
PRD0902700;994106500009284;9
PRD0903632;994106500009284;1
PRD0904817;994106500009284;8
PRD0900780;994106500009284;5
PRD0902472;994106500009306;6
PRD0904743;994106500009306;4
PRD0902734;994106500009306;5
PRD0904988;994106500009315;1
PRD0900066;994106500009548;5
PRD0900254;994106500009548;5
PRD0900691;994106500009548;2
PRD0901265;994106500009548;10
PRD0902929;994106500009548;10
PRD0902962;994106500009548;7
PRD0903052;994106500009548;5
PRD0903590;994106500009548;4
PRD0903619;994106500009548;3
PRD0903751;994106500009548;3
PRD0903993;994106500009548;4
PRD0904202;994106500009548;9
PRD0904249;994106500009548;2
PRD0904358;994106500009548;5
PRD0904887;994106500009548;3
PRD0900228;994106500009578;3
PRD0901226;994106500009578;10
PRD0900171;994106500009682;8
PRD0900500;994106500009682;10
PRD0900926;994106500009682;6
PRD0900951;994106500009682;7
PRD0901688;994106500009682;7
PRD0901821;994106500009682;3
PRD0902007;994106500009682;5
PRD0902015;994106500009682;1
PRD0902243;994106500009682;6
PRD0902948;994106500009682;10
PRD0903677;994106500009682;1
PRD0903993;994106500009682;9
PRD0904286;994106500009682;8
PRD0904576;994106500009682;6
PRD0904774;994106500009682;2
PRD0904805;994106500009682;5
PRD0904847;994106500009682;4
PRD0900221;994106500009682;10
PRD0903668;994106500009682;8
PRD0904698;994106500009682;2
PRD0904275;994106500009682;8
PRD0904854;994106500009682;9
PRD0900155;994106500010449;3
PRD0900212;994106500010449;10
PRD0900290;994106500010449;2
PRD0900359;994106500010449;8
PRD0900461;994106500010449;2
PRD0900847;994106500010449;2
PRD0901024;994106500010449;9
PRD0902266;994106500010449;7
PRD0903325;994106500010449;7
PRD0903373;994106500010449;4
PRD0903538;994106500010449;6
PRD0904613;994106500010449;9
PRD0904786;994106500010449;9
PRD0904886;994106500010449;2
PRD0904157;994106500010449;9
PRD0901225;994106500010449;7
PRD0903868;994106500010449;7
PRD0902734;994106500010449;3
PRD0900771;994106500010690;10
PRD0901495;994106500010690;8
PRD0900159;994106500010824;6
PRD0900438;994106500010824;8
PRD0901699;994106500010824;2
PRD0901906;994106500010824;8
PRD0902015;994106500010824;10
PRD0902876;994106500010824;4
PRD0903052;994106500010824;6
PRD0903475;994106500010824;9
PRD0903705;994106500010824;5
PRD0904418;994106500010824;8
PRD0904488;994106500010824;10
PRD0904531;994106500010824;1
PRD0901711;994106500010824;5
PRD0900254;994106500010927;6
PRD0900925;994106500010927;8
PRD0900926;994106500010927;10
PRD0901265;994106500010927;3
PRD0901294;994106500010927;8
PRD0901468;994106500010927;9
PRD0901544;994106500010927;6
PRD0901740;994106500010927;5
PRD0902915;994106500010927;5
PRD0902929;994106500010927;3
PRD0902944;994106500010927;7
PRD0902982;994106500010927;4
PRD0903377;994106500010927;1
PRD0903395;994106500010927;5
PRD0903441;994106500010927;1
PRD0903746;994106500010927;8
PRD0904005;994106500010927;3
PRD0904044;994106500010927;9
PRD0904379;994106500010927;6
PRD0904409;994106500010927;6
PRD0904681;994106500010927;9
PRD0904723;994106500010927;1
PRD0900234;994106500010927;2
PRD0904794;994106500010927;10
PRD0901165;994106500010927;8
PRD0902262;994106500010927;5
PRD0903828;994106500010927;8
PRD0900734;994106500010943;8
PRD0900843;994106500010943;5
PRD0901872;994106500011309;6
PRD0902443;994106500011309;2
PRD0901353;994106500011983;8
PRD0900633;994106500012358;1
PRD0900878;994106500012358;10
PRD0901672;994106500012358;2
PRD0901798;994106500012358;6
PRD0902008;994106500012358;8
PRD0904191;994106500012358;4
PRD0904192;994106500012358;6
PRD0901365;994106500012358;10
PRD0901969;994106500012358;6
PRD0902959;994106500012358;5
PRD0902359;994106500012358;10
PRD0903447;994106500012358;1
PRD0903115;994106500012429;4
PRD0900008;994106500012457;4
PRD0904357;994106500012457;8
PRD0903523;994106500012502;7
PRD0904661;994106500012502;6
PRD0904358;994106500012659;10
PRD0902923;994106500012659;2
PRD0902265;994106500012834;1
PRD0903869;994106500012834;8
PRD0903877;994106500012834;5
PRD0900613;994106500012933;4
PRD0901887;994106500013020;9
PRD0903362;994106500013020;8
PRD0900076;994106500013319;9
PRD0900372;994106500013319;10
PRD0900440;994106500013319;9
PRD0902013;994106500013319;6
PRD0902375;994106500013319;10
PRD0903050;994106500013319;8
PRD0903052;994106500013319;1
PRD0904636;994106500013319;8
PRD0903900;994106500013319;9
PRD0901944;994106500013319;6
PRD0900356;994106500013319;1
PRD0904090;994106500013803;2
PRD0903114;994106500014313;7
PRD0904945;994106500014474;9
PRD0901878;994106500015010;6
PRD0903408;994106500015010;9
PRD0904103;994106500015010;6
PRD0904339;994106500015010;10
PRD0903678;994106500015010;9
PRD0902627;994106500015010;7
PRD0901230;994106500015010;6
PRD0900493;994106500015181;2
PRD0903052;994106500015388;2
PRD0901562;994106500015388;4
PRD0900275;994106500015440;6
PRD0900528;994106500015440;3
PRD0900911;994106500015440;2
PRD0901026;994106500015440;8
PRD0901101;994106500015440;3
PRD0901136;994106500015440;1
PRD0902189;994106500015440;5
PRD0902675;994106500015440;5
PRD0902724;994106500015440;3
PRD0903135;994106500015440;7
PRD0904579;994106500015440;1
PRD0903617;994106500015440;9
PRD0900891;994106500015440;4
PRD0902092;994106500015440;4
PRD0904133;994106500015440;2
PRD0903569;994106500015447;5
PRD0904246;994106500015447;9
PRD0900755;994106500015590;5
PRD0902407;994106500015590;4
PRD0902198;994106500015892;2
PRD0904358;994106500015892;6
PRD0904813;994106500015892;7
PRD0903678;994106500015892;8
PRD0902449;994106500015892;8
PRD0900173;994106500015945;4
PRD0904738;994106500015945;2
PRD0903678;994106500015945;8
PRD0901253;994106500016059;7
PRD0903096;994106500016059;2
PRD0901547;994106500016641;6
PRD0903615;994106500016641;8
PRD0903618;994106500016641;6
PRD0903845;994106500016641;5
PRD0904614;994106500016641;5
PRD0902431;994106500016641;10
PRD0900493;994106500016641;1
PRD0901821;994106500016819;4
PRD0903497;994106500016819;10
PRD0903685;994106500016819;9
PRD0904898;994106500016819;8
PRD0904976;994106500016819;9
PRD0902392;994106500016819;9
PRD0900249;994106500016819;6
PRD0901348;994106500016819;7
PRD0901301;994106500016819;9
PRD0902542;994106500016819;3
PRD0901338;994106500016988;6
PRD0900121;994106500017075;6
PRD0900435;994106500017075;6
PRD0900844;994106500017075;10
PRD0900923;994106500017075;2
PRD0900938;994106500017075;6
PRD0901123;994106500017075;3
PRD0901535;994106500017075;8
PRD0901705;994106500017075;5
PRD0902700;994106500017075;1
PRD0902929;994106500017075;9
PRD0903052;994106500017075;10
PRD0903171;994106500017075;10
PRD0903557;994106500017075;2
PRD0904055;994106500017075;1
PRD0904304;994106500017075;1
PRD0904976;994106500017075;9
PRD0901067;994106500017075;5
PRD0900121;994106500017275;3
PRD0900174;994106500017275;5
PRD0900633;994106500017275;1
PRD0902699;994106500017275;8
PRD0903984;994106500017275;6
PRD0902746;994106500017275;3
PRD0904157;994106500017275;1
PRD0903437;994106500017275;6
PRD0900531;994106500017508;10
PRD0902423;994106500017508;4
PRD0900173;994106500017604;8
PRD0901009;994106500017604;9
PRD0901066;994106500017604;8
PRD0901652;994106500017604;3
PRD0903052;994106500017604;4
PRD0903497;994106500017604;5
PRD0903941;994106500017604;8
PRD0904358;994106500017734;7
PRD0904636;994106500017734;9
PRD0900983;994106500017908;1
PRD0901359;994106500017908;6
PRD0904025;994106500017908;6
PRD0902671;994106500017908;2
PRD0903788;994106500018032;3
PRD0904281;994106500018032;2
PRD0900508;994106500018127;7
PRD0900917;994106500018127;2
PRD0902087;994106500018127;3
PRD0902558;994106500018127;1
PRD0902655;994106500018127;10
PRD0903806;994106500018127;2
PRD0904454;994106500018127;8
PRD0904684;994106500018127;5
PRD0901017;994106500018127;5
PRD0901329;994106500018169;4
PRD0900167;994106500018285;6
PRD0900830;994106500018285;3
PRD0901548;994106500018285;1
PRD0902029;994106500018285;6
PRD0902265;994106500018285;1
PRD0902609;994106500018285;8
PRD0902840;994106500018285;8
PRD0903074;994106500018285;6
PRD0903298;994106500018285;6
PRD0903438;994106500018285;1
PRD0904358;994106500018285;5
PRD0904569;994106500018285;1
PRD0904574;994106500018285;6
PRD0904761;994106500018285;2
PRD0901319;994106500018395;2
PRD0902287;994106500018395;2
PRD0901837;994106500018433;9
PRD0901987;994106500018433;5
PRD0903270;994106500018433;3
PRD0903750;994106500018433;10
PRD0901093;994106500018457;6
PRD0903114;994106500018457;8
PRD0904241;994106500018457;5
PRD0901424;994106500018892;2
PRD0903567;994106500018892;10
PRD0903776;994106500018892;1
PRD0900121;994106500019435;10
PRD0900139;994106500019435;7
PRD0900225;994106500019435;9
PRD0900741;994106500019435;9
PRD0901242;994106500019435;9
PRD0901265;994106500019435;9
PRD0903052;994106500019435;7
PRD0903520;994106500019435;8
PRD0900175;994106500019435;3
PRD0900121;994106500019523;6
PRD0900346;994106500019523;8
PRD0901153;994106500019523;9
PRD0901228;994106500019523;6
PRD0901407;994106500019523;10
PRD0903074;994106500019523;1
PRD0900986;994106500019564;5
PRD0902618;994106500019564;8
PRD0903834;994106500019564;10
PRD0904723;994106500019564;6
PRD0900749;994106500019770;9
PRD0901201;994106500019770;3
PRD0901872;994106500019770;5
PRD0902882;994106500019790;3
PRD0904319;994106500019790;2
PRD0904363;994106500019790;10
PRD0904920;994106500019790;4
PRD0900239;994106500019802;1
PRD0901510;994106500019802;8
PRD0901871;994106500019802;8
PRD0902882;994106500019802;5
PRD0902016;994106500019908;10
PRD0902555;994106500019908;3
PRD0902645;994106500019908;7
PRD0902819;994106500019908;5
PRD0902449;994106500019908;3
PRD0900121;994106500020023;1
PRD0900648;994106500020023;6
PRD0900653;994106500020023;1
PRD0901926;994106500020023;4
PRD0903136;994106500020023;4
PRD0901075;994106500020053;10
PRD0901586;994106500020157;6
PRD0903577;994106500020157;1
PRD0903816;994106500020157;8
PRD0900097;994106500020330;4
PRD0900159;994106500020330;5
PRD0900173;994106500020330;6
PRD0900432;994106500020330;7
PRD0900531;994106500020330;10
PRD0900569;994106500020330;5
PRD0900670;994106500020330;3
PRD0900830;994106500020330;3
PRD0901278;994106500020330;4
PRD0901353;994106500020330;9
PRD0901585;994106500020330;10
PRD0901766;994106500020330;4
PRD0902060;994106500020330;9
PRD0902536;994106500020330;5
PRD0902666;994106500020330;7
PRD0902699;994106500020330;1
PRD0902908;994106500020330;7
PRD0902944;994106500020330;1
PRD0902969;994106500020330;10
PRD0903052;994106500020330;1
PRD0903228;994106500020330;10
PRD0903269;994106500020330;6
PRD0903497;994106500020330;6
PRD0903564;994106500020330;10
PRD0903786;994106500020330;8
PRD0904001;994106500020330;4
PRD0904492;994106500020330;2
PRD0902214;994106500020330;7
PRD0903245;994106500020330;6
PRD0901157;994106500020330;1
PRD0901499;994106500020330;2
PRD0900852;994106500020386;6
PRD0900884;994106500020386;1
PRD0902889;994106500020386;9
PRD0903298;994106500020386;2
PRD0904557;994106500020386;3
PRD0901776;994106500020573;10
PRD0904358;994106500020573;2
PRD0903678;994106500020573;9
PRD0901985;994106500020594;2
PRD0902868;994106500020594;6
PRD0903469;994106500020594;10
PRD0903788;994106500020594;10
PRD0901891;994106500021146;5
PRD0901929;994106500021146;4
PRD0902222;994106500021146;3
PRD0902477;994106500021146;9
PRD0900008;994106500021178;2
PRD0902268;994106500021178;6
PRD0902345;994106500021178;8
PRD0904974;994106500021178;4
PRD0900173;994106500021302;8
PRD0902700;994106500021302;5
PRD0902883;994106500021302;5
PRD0903469;994106500021302;2
PRD0903690;994106500021302;9
PRD0903827;994106500021302;1
PRD0904860;994106500021302;9
PRD0900875;994106500021890;2
PRD0900934;994106500021890;8
PRD0901620;994106500021890;5
PRD0903353;994106500021890;8
PRD0904044;994106500021890;1
PRD0900202;994106500021962;7
PRD0903677;994106500021962;5
PRD0904358;994106500021962;2
PRD0900686;994106500022036;6
PRD0901031;994106500022036;9
PRD0902462;994106500022036;9
PRD0902808;994106500022036;8
PRD0904736;994106500022036;8
PRD0902110;994106500022036;10
PRD0902149;994106500022036;1
PRD0903639;994106500022036;3
PRD0901303;994106500022036;10
PRD0900679;994106500022063;2
PRD0900684;994106500022063;10
PRD0901383;994106500022063;2
PRD0901505;994106500022063;6
PRD0901860;994106500022063;1
PRD0903052;994106500022063;5
PRD0904918;994106500022063;4
PRD0901042;994106500022063;7
PRD0900159;994106500022139;1
PRD0901229;994106500022139;7
PRD0902801;994106500022139;6
PRD0902930;994106500022139;5
PRD0903052;994106500022139;2
PRD0903081;994106500022139;1
PRD0903250;994106500022139;8
PRD0904441;994106500022139;1
PRD0904933;994106500022139;9
PRD0904951;994106500022139;3
PRD0900537;994106500022139;5
PRD0902576;994106500022139;1
PRD0904099;994106500022139;5
PRD0901486;994106500022139;4
PRD0901145;994106500022139;2
PRD0900008;994106500022261;2
PRD0900456;994106500022261;2
PRD0901008;994106500022261;2
PRD0901265;994106500022261;7
PRD0901821;994106500022261;6
PRD0902430;994106500022261;8
PRD0902606;994106500022261;4
PRD0902890;994106500022261;9
PRD0902984;994106500022261;7
PRD0903052;994106500022261;10
PRD0903130;994106500022261;4
PRD0904533;994106500022261;9
PRD0901937;994106500022261;8
PRD0901900;994106500022261;3
PRD0901867;994106500022261;8
PRD0900676;994106500022422;7
PRD0900962;994106500022422;10
PRD0901078;994106500022422;3
PRD0903074;994106500022422;3
PRD0903788;994106500022422;6
PRD0904241;994106500022422;1
PRD0903812;994106500022422;9
PRD0902129;994106500022422;2
PRD0904652;994106500022422;3
PRD0903028;994106500022436;4
PRD0900614;994106500022839;10
PRD0902257;994106500022839;9
PRD0902687;994106500022839;2
PRD0902898;994106500022839;10
PRD0900228;994106500022902;7
PRD0901014;994106500022902;9
PRD0901871;994106500022902;9
PRD0901881;994106500022902;9
PRD0902242;994106500022902;9
PRD0902394;994106500022902;5
PRD0902724;994106500022902;3
PRD0903052;994106500022902;4
PRD0903057;994106500022902;9
PRD0903632;994106500022902;7
PRD0904250;994106500022902;4
PRD0900759;994106500022902;6
PRD0902660;994106500022902;9
PRD0900294;994106500022902;4
PRD0900121;994106500023333;6
PRD0901878;994106500023333;2
PRD0901998;994106500023333;6
PRD0902163;994106500023333;5
PRD0902472;994106500023333;7
PRD0902499;994106500023333;10
PRD0902606;994106500023333;8
PRD0902700;994106500023333;3
PRD0903917;994106500023333;2
PRD0904537;994106500023333;1
PRD0904555;994106500023333;5
PRD0904703;994106500023333;5
PRD0901937;994106500023333;10
PRD0902613;994106500023333;6
PRD0901831;994106500023570;1
PRD0902692;994106500023570;3
PRD0903078;994106500023570;8
PRD0903522;994106500023570;4
PRD0904606;994106500023570;5
PRD0901188;994106500024164;2
PRD0902882;994106500024164;5
PRD0903939;994106500024164;5
PRD0902899;994106500024164;10
PRD0901180;994106500024294;8
PRD0902801;994106500024744;3
PRD0901141;994106500024858;8
PRD0902216;994106500024858;9
PRD0903934;994106500024858;4
PRD0904096;994106500024858;8
PRD0904711;994106500024858;10
PRD0902207;994106500024858;2
PRD0904830;994106500024858;3
PRD0901863;994106500024858;3
PRD0901353;994106500025168;6
PRD0904441;994106500025168;2
PRD0903615;994106500025191;1
PRD0900907;994106500025247;8
PRD0902125;994106500025247;4
PRD0903473;994106500025247;8
PRD0900121;994106500025301;8
PRD0904434;994106500025301;5
PRD0900097;994106500025440;3
PRD0902920;994106500025440;4
PRD0903125;994106500025440;3
PRD0903655;994106500025440;7
PRD0904269;994106500025440;1
PRD0904505;994106500025440;8
PRD0904917;994106500025440;3
PRD0900251;994106500025512;8
PRD0900700;994106500025512;9
PRD0900917;994106500025512;8
PRD0901672;994106500025512;7
PRD0901887;994106500025512;7
PRD0901982;994106500025512;7
PRD0902132;994106500025512;8
PRD0902478;994106500025512;9
PRD0903074;994106500025512;7
PRD0903463;994106500025512;1
PRD0903677;994106500025512;7
PRD0903806;994106500025512;10
PRD0904044;994106500025512;7
PRD0904963;994106500025658;8
PRD0900354;994106500025722;1
PRD0901170;994106500025722;10
PRD0901228;994106500025722;3
PRD0901853;994106500025722;10
PRD0902198;994106500025722;4
PRD0902630;994106500025722;9
PRD0903052;994106500025722;9
PRD0903074;994106500025722;9
PRD0903514;994106500025722;10
PRD0903542;994106500025722;3
PRD0903788;994106500025722;2
PRD0904107;994106500025722;9
PRD0904348;994106500025722;5
PRD0904358;994106500025722;10
PRD0904647;994106500025722;2
PRD0904761;994106500025722;2
PRD0902207;994106500025722;5
PRD0900263;994106500025722;2
PRD0903042;994106500025722;3
PRD0900390;994106500025763;5
PRD0903050;994106500025763;6
PRD0904358;994106500025763;10
PRD0902602;994106500025818;3
PRD0903598;994106500025818;3
PRD0904379;994106500025818;8
PRD0904933;994106500025818;3
PRD0901938;994106500025978;8
PRD0902286;994106500025978;8
PRD0903877;994106500026136;3
PRD0903891;994106500026136;3
PRD0904547;994106500026136;1
PRD0901549;994106500026165;1
PRD0902398;994106500026165;4
PRD0902482;994106500026165;4
PRD0903234;994106500026165;4
PRD0903571;994106500026165;7
PRD0904298;994106500026165;2
PRD0904425;994106500026165;8
PRD0903913;994106500026165;8
